Puzzle,Solution
600079200010283005823465971080032000047500100300000090108300560500014009430050000,654179283719283645823465971981632457247598136365741892198327564576814329432956718
003010600000070042009006830086001009300007004720400308000069020000108903030000000,543812697168973542279546831486231759395687214721495368817369425654128973932754186
001040000500020709073600814300050006000012000015000940800009000600500080134268500,961847235548123769273695814382954176496712358715386942857439621629571483134268597
009021086005408001003706002002640800400080000586170049050310708000860130000050620,749521386265438971813796452392645817471289563586173249654312798927864135138957624
008701650902005010150200009600000005070000900091400086320007008700806094006109500,438791652962385417157264839684913725273658941591472386329547168715836294846129573
200900060100064200000720384900132000004000000361800070089200030006403000000000706,243985167178364259695721384957132648824657913361849572589276431716493825432518796
691538000007004605008000000900405201000020000000783004060200509020340806000006427,691538742237194685548672193983465271476921358152783964864217539725349816319856427
000070002000160480400298061960300007074806039510040628150632004300980200027014096,681473952792165483435298761968321547274856139513749628159632874346987215827514396
406500030070100800500300400620009008340850706008042000000403087037080090860970213,486527931273194865591368472625739148349851726718642359952413687137286594864975213
714923560820570419965104007008009032650201004030048000000800603290300045006000001,714923568823576419965184327478659132659231784132748956547812693291367845386495271
065207943002400008000830605000050780780300500201008064429500806637000459000906030,865217943392465178174839625943651782786324591251798364429573816637182459518946237
642800501103209867789600000068070000597004320001090040975000683806903204234008109,642837591153249867789615432468372915597184326321596748975421683816953274234768159
930620070810507690760001830690073024041802900200900083080065009109380706000009340,935628471814537692762491835698173524341852967257946183483765219129384756576219348
300090028500002406802040070237060804185230709640018030053600200918423057720850000,364597128571382496892146375237965814185234769649718532453679281918423657726851943
508163720214900365630540981805490000002380000103250079759034200480009653300010000,598163724214978365637542981865497132972381546143256879759634218481729653326815497
005900406280500700601030598006203005420800063000096017010300650000000079900040082,375918426289564731641732598196273845427851963538496217712389654864125379953647182
560104082978300004104500000005617030200030705030020408050706820090851640687043591,563174982978362154124589376845617239219438765736925418451796823392851647687243591
700653428500028907000700035200010500000006003600587001370160009060004170408070000,791653428536428917824791635287319564159246783643587291372165849965834172418972356
305289001240000000016000020020000580900025040004060090090671200781950000002408709,375289461249516873816743925127394586968125347534867192493671258781952634652438719
783601409410300078052000316008000230029000764000000900867049003200006047005010692,783651429416392578952478316178964235529183764634725981867249153291536847345817692
002810475000040903435060108060024701208091000540000200050409002903156847704300000,692813475187245963435967128369524781278691534541738296856479312923156847714382659
849053207020800940670020183010090036300700090052386710201970008000030071400610300,849153267123867945675429183714592836368741592952386714231974658596238471487615329
006002100392100050580970342027605039958003726003007000210000075670820913030000200,746532198392148657581976342127685439958413726463297581214369875675824913839751264
103650002208007690604290000400860017060009008000005020900071000040003700317506209,193654872258137694674298153439862517562719438781345926926471385845923761317586249
251008030860007215034000000048200170620010508003004926006030092495080000070169850,251698437869347215734521689948256173627913548513874926186435792495782361372169854
000009531090100702010005698602090004040800105530600080060010050700000406150967820,476289531895136742213745698682591374947823165531674289368412957729358416154967823
